apt_code,name,type,road_addr,local1,local2,local3,local4,gene_type,apt_gene,apt_const,apt_area,apt_parking,x,y,car_road,train_n,bus_n,admin,medical,culture,eschool_n,kinder_n,d_center_n,edu_n,bank,mart,convin,cluster
A14002501,파크타워,주상복합,서울특별시 용산구 서빙고로 67,서울,용산구,용산동5가,파크타워,분양,888,"삼성물산,현대건설",117045.0,2159.0,126.9706853,37.5242783,3.0,2.0,2.0,3.0,9.0,1.0,2.0,3.0,12.0,13.0,13.0,3.0,1.0,3
A15703308,등촌3단지주공아파트,아파트,서울특별시 강서구 강서로56나길 37,서울,강서구,등촌동,,분양,1016,LH공사,55427.0,640.0,126.841109,37.5616468,1.0,1.0,8.0,3.0,31.0,4.0,4.0,6.0,20.0,53.0,8.0,1.0,4.0,1
A13381608,마장현대,아파트,서울특별시 성동구 마장로35길 76,서울,성동구,마장동,,분양,1017,고려산업개발(주),86258.0,1042.0,127.0425631,37.5694733,1.0,2.0,3.0,7.0,7.0,3.0,3.0,4.0,14.0,9.0,7.0,4.0,1.0,0
A12181406,도화현대1차아파트,아파트,서울특별시 마포구 새창로 52,서울,마포구,도화동,357,분양,1021,현대건설(주),98909.0,738.0,126.9528767,37.5393237,2.0,3.0,5.0,8.0,24.0,1.0,4.0,8.0,18.0,26.0,13.0,4.0,3.0,4
A11005401,광화문스페이스본 아파트,주상복합,서울특별시 종로구 사직로8길 4,서울,종로구,사직동,9번지,분양,744,풍림산업(주),94981.0,1195.0,126.9686008,37.5744035,9.0,1.0,7.0,5.0,9.0,7.0,4.0,5.0,8.0,12.0,16.0,1.0,5.0,0
A13583604,대치선경,아파트,서울특별시 강남구 삼성로 151,서울,강남구,대치동,506번지,분양,1034,선경건설,127405.0,1255.0,127.0623396,37.4924221,2.0,2.0,7.0,4.0,11.0,1.0,3.0,2.0,7.0,114.0,12.0,2.0,2.0,3
A15703309,등촌주공5단지,아파트,서울특별시 강서구 공항대로39길 74,서울,강서구,등촌동,695번지,분양,1045,대한주택공사,55884.0,650.0,126.8449392,37.5605195,2.0,0.0,10.0,4.0,19.0,4.0,5.0,6.0,22.0,66.0,5.0,2.0,4.0,6
A13186708,신내동성1차2차,아파트,서울특별시 중랑구 신내로 128,서울,중랑구,신내동,397,분양,1047,(주)동성,83174.0,838.0,127.098393,37.6092058,4.0,0.0,5.0,4.0,14.0,3.0,6.0,7.0,32.0,53.0,2.0,2.0,0.0,6
A13592706,역삼래미안,아파트,서울특별시 강남구 선릉로69길 19,서울,강남구,역삼동,역삼래미안아파트,분양,1050,삼성물산,69466.0,1053.0,127.050065,37.4975233,3.0,1.0,4.0,4.0,34.0,2.0,3.0,4.0,16.0,326.0,12.0,3.0,14.0,4
A13780006,반포경남,아파트,,서울,서초구,반포동,경남아파트,분양,1056,경남기업,105707.0,0.0,126.9997628,37.5058321,6.0,3.0,5.0,4.0,11.0,0.0,4.0,4.0,12.0,70.0,13.0,5.0,4.0,0
A14381415,광장현대3단지아파트,아파트,서울특별시 광진구 아차산로70길 62,서울,광진구,광장동,484번지,분양,1056,현대그룹제3직장 주택조합,81664.0,512.0,127.0985124,37.5404026,5.0,0.0,4.0,3.0,15.0,2.0,3.0,6.0,32.0,130.0,5.0,1.0,3.0,6
A13599303,개포주공6단지,아파트,서울특별시 강남구 개포로 516,서울,강남구,개포동,185,분양,1060,현대건설(주),73333.0,1100.0,127.0726818,37.489122,2.0,1.0,9.0,2.0,13.0,2.0,3.0,4.0,12.0,33.0,3.0,0.0,0.0,2
A15785005,방화11단지,아파트,서울특별시 강서구 개화동로21길 4,서울,강서구,방화동,851,임대,1065,동성,29240.0,263.0,126.8055327,37.5701413,1.0,1.0,2.0,2.0,5.0,3.0,2.0,5.0,20.0,8.0,1.0,1.0,3.0,2
A15805303,목동롯데캐슬위너,아파트,서울특별시 양천구 목동중앙북로 38,서울,양천구,목동,956,분양,1067,롯데캐슬,98234.0,1419.0,126.8672368,37.546889,1.0,1.0,5.0,5.0,28.0,5.0,4.0,5.0,24.0,32.0,6.0,1.0,6.0,1
A13184609,신내4단지,아파트,서울특별시 중랑구 숙선옹주로 91,서울,중랑구,묵동,신내4단지신내아파트,분양,1070,SH공사,52200.0,560.0,127.0848708,37.6166943,3.0,1.0,9.0,4.0,5.0,2.0,4.0,6.0,19.0,14.0,2.0,2.0,0.0,6
A13006101,제기한신,아파트,서울특별시 동대문구 고산자로 534,서울,동대문구,제기동,1212,분양,1070,한신공영주식회사,88404.0,1336.0,127.0391833,37.5888362,2.0,1.0,5.0,2.0,7.0,4.0,4.0,5.0,10.0,9.0,2.0,1.0,2.0,2
A13606201,브라운스톤 돈암,아파트,서울특별시 성북구 북악산로 844,서울,성북구,돈암동,636,분양,1074,이수건설주식회사,80428.0,1125.0,127.0177941,37.5978757,1.0,0.0,5.0,10.0,15.0,2.0,6.0,14.0,22.0,74.0,9.0,7.0,3.0,5
A15681502,사당우성2단지,아파트,서울특별시 동작구 동작대로29길 91,서울,동작구,사당동,105번지,분양,1080,우성건설,91615.0,0.0,126.9764363,37.4886826,3.0,0.0,9.0,9.0,12.0,3.0,4.0,2.0,29.0,31.0,7.0,2.0,6.0,1
A13086705,청량리미주,아파트,서울특별시 동대문구 약령시로 147,서울,동대문구,청량리동,235-11,분양,1089,라이프주택,128587.0,900.0,127.0468278,37.5839418,0.0,4.0,4.0,6.0,22.0,4.0,3.0,3.0,12.0,5.0,6.0,4.0,4.0,0
A13585804,역삼럭키,아파트,서울특별시 강남구 논현로 213,서울,강남구,도곡동,963,분양,1094,럭키,109509.0,1077.0,127.0398285,37.4904585,4.0,0.0,5.0,7.0,9.0,1.0,2.0,4.0,7.0,36.0,12.0,0.0,1.0,3
A15288813,신도림동아1차,아파트,서울특별시 구로구 신도림로 87,서울,구로구,신도림동,신도림1차동아아파트,분양,1095,한신공영(주),105443.0,1511.0,126.8829702,37.5110653,3.0,1.0,13.0,4.0,8.0,1.0,2.0,3.0,24.0,24.0,2.0,4.0,6.0,0
A14004002,리버힐삼성아파트,아파트,서울특별시 용산구 효창원로 17,서울,용산구,산천동,리버힐삼성아파트 관리사무소,분양,1102,삼성물산,92477.0,1312.0,126.9497669,37.5348358,2.0,0.0,17.0,6.0,5.0,1.0,2.0,5.0,25.0,22.0,5.0,2.0,5.0,6
A15780904,가양도시개발공사8단지(임대),아파트,서울특별시 강서구 허준로 176,서울,강서구,가양동,1482번지,임대,1110,삼성중공업,45520.0,395.0,126.8572021,37.5616771,2.0,2.0,10.0,5.0,13.0,4.0,4.0,9.0,28.0,14.0,6.0,2.0,3.0,1
A13003202,답십리청솔우성,아파트,서울특별시 동대문구 전농로10길 20,서울,동대문구,답십리동,청솔우성아파트,분양,1110,우성건설,93101.0,1210.0,127.0595902,37.574435,2.0,0.0,5.0,6.0,25.0,4.0,5.0,10.0,29.0,61.0,3.0,4.0,2.0,5
A13185607,신내건영2차아파트,아파트,서울특별시 중랑구 신내로7길 20,서울,중랑구,상봉동,신내건영2차아파트,분양,1113,건영,86838.0,863.0,127.0931157,37.6010825,2.0,3.0,0.0,5.0,20.0,4.0,3.0,6.0,36.0,32.0,5.0,4.0,5.0,1
A12012202,DMC래미안클라시스(분양),아파트,서울특별시 서대문구 증가로 191,서울,서대문구,남가좌동,377,분양,1114,삼성물산(주),91868.0,1323.0,126.9165687,37.577934,3.0,0.0,2.0,6.0,12.0,4.0,3.0,7.0,37.0,45.0,7.0,4.0,3.0,6
A15603206,상도더샵,아파트,서울특별시 동작구 장승배기로4길 9,서울,동작구,상도동,관리사무소,분양,1122,포스코건설(주),109786.0,1638.0,126.9420377,37.5023958,1.0,1.0,4.0,5.0,20.0,4.0,2.0,8.0,27.0,44.0,5.0,0.0,5.0,6
A13611103,래미안길음1차,아파트,서울특별시 성북구 길음로9길 40,서울,성북구,길음동,1279,분양,1125,삼성물산,91018.0,1306.0,127.0210492,37.60576,2.0,1.0,5.0,9.0,17.0,2.0,4.0,10.0,46.0,58.0,4.0,12.0,1.0,5
A13788208,서초래미안,아파트,서울특별시 서초구 서초대로65길 13-10,서울,서초구,서초동,서초래미안아파트,분양,1129,삼성물산,119018.0,1796.0,127.0188966,37.4985584,6.0,0.0,3.0,5.0,13.0,0.0,3.0,5.0,12.0,41.0,22.0,0.0,3.0,0
A13528105,개포1차2차우성,아파트,서울특별시 강남구 선릉로 120,서울,강남구,대치동,"개포1,2차우성아파트",분양,1140,우성건설,139828.0,1200.0,127.0598978,37.4911216,2.0,4.0,2.0,5.0,12.0,1.0,4.0,2.0,3.0,109.0,17.0,2.0,1.0,4
A15807703,목동2차우성,아파트,서울특별시 양천구 목동남로4길 6-23,서울,양천구,신정동,337번지,분양,1140,우성건설,109100.0,1700.0,126.8666378,37.5077521,3.0,0.0,2.0,5.0,7.0,3.0,3.0,3.0,14.0,15.0,0.0,2.0,3.0,2
A15807704,목동2차우성임대,아파트,서울특별시 양천구 목동남로4길 6-46,서울,양천구,신정동,337-2,임대,1140,우성건설(주),37346.0,330.0,126.865232,37.5062043,2.0,0.0,2.0,6.0,12.0,3.0,3.0,3.0,19.0,21.0,1.0,2.0,1.0,2
A13509012,삼성힐스테이트1단지,아파트,서울특별시 강남구 학동로68길 29,서울,강남구,삼성동,삼성동힐스테이트1단지아파트,분양,1144,현대건설(주),89308.0,1520.0,127.0484681,37.5163114,3.0,0.0,2.0,4.0,22.0,3.0,2.0,2.0,14.0,78.0,14.0,2.0,4.0,3
A13376906,응봉대림강변,아파트,서울특별시 성동구 고산자로 160,서울,성동구,응봉동,15,분양,1150,대림산업(주),92222.0,1337.0,127.0358252,37.5534751,3.0,1.0,21.0,6.0,2.0,5.0,3.0,3.0,18.0,16.0,2.0,0.0,0.0,2
A15609005,사당 대림아파트,아파트,서울특별시 동작구 사당로17길 52,서울,동작구,사당동,169-8,분양,1152,대림산업,110733.0,860.0,126.972064,37.4877838,2.0,1.0,9.0,8.0,9.0,3.0,3.0,5.0,31.0,36.0,1.0,1.0,3.0,6
A12012203,남가좌현대아파트,아파트,서울특별시 서대문구 가재울로 45,서울,서대문구,남가좌동,376,분양,1155,현대산업개발(주),92778.0,1320.0,126.9195759,37.5747049,3.0,0.0,10.0,3.0,13.0,3.0,2.0,5.0,34.0,44.0,7.0,2.0,5.0,2
A15081107,대림현대3차,아파트,서울특별시 영등포구 도신로 31,서울,영등포구,대림동,현대3차아파트,분양,1162,현대산업개발(주),95927.0,1313.0,126.8956193,37.5055203,1.0,1.0,6.0,5.0,10.0,1.0,2.0,8.0,24.0,19.0,3.0,6.0,2.0,6
A13522006,수서신동아,아파트,서울특별시 강남구 광평로47길 17,서울,강남구,수서동,2층,분양,1162,신동아,47042.0,325.0,127.09869,37.4872297,3.0,2.0,7.0,3.0,11.0,2.0,1.0,4.0,6.0,3.0,3.0,0.0,5.0,3
A15701602,우장산롯데캐슬,아파트,서울특별시 강서구 공항대로 382,서울,강서구,화곡동,1145번지,분양,1164,롯데건설(주),133365.0,1979.0,126.8480525,37.5552159,1.0,0.0,5.0,5.0,13.0,5.0,4.0,4.0,11.0,23.0,5.0,2.0,8.0,0
A13686302,종암삼성래미안,아파트,서울특별시 성북구 종암로25길 30,서울,성북구,종암동,80번지,분양,1168,삼성물산,94302.0,1335.0,127.0301481,37.6010008,2.0,0.0,13.0,8.0,13.0,2.0,1.0,6.0,33.0,52.0,4.0,8.0,6.0,1
A14381516,광장현대파크빌,아파트,서울특별시 광진구 아차산로 549,서울,광진구,광장동,현대파크빌아파트,분양,1170,현대건설,89885.0,1208.0,127.1015396,37.5441501,5.0,1.0,8.0,2.0,6.0,2.0,3.0,6.0,21.0,27.0,5.0,1.0,1.0,2
A15005705,신길삼환,아파트,서울특별시 영등포구 여의대방로43라길 9,서울,영등포구,신길동,삼환아파트,분양,1174,삼환기업,87503.0,1104.0,126.9193471,37.508155,2.0,1.0,15.0,6.0,12.0,5.0,4.0,6.0,27.0,28.0,3.0,4.0,4.0,1
A14319012,자양더샵스타시티,주상복합,서울특별시 광진구 아차산로 262,서울,광진구,자양동,227-7번지,분양,1177,posco,157669.0,2810.0,127.072564,37.5378573,3.0,2.0,4.0,4.0,19.0,2.0,3.0,7.0,14.0,36.0,9.0,6.0,5.0,0
A13309404,금호대우,아파트,서울특별시 성동구 독서당로 272,서울,성동구,금호동4가,800,분양,1181,대우건설,99488.0,0.0,127.0197123,37.5459761,7.0,1.0,11.0,5.0,19.0,4.0,4.0,8.0,23.0,25.0,4.0,1.0,3.0,1
A13923108,하계청솔,아파트,서울특별시 노원구 공릉로59길 25,서울,노원구,하계동,,분양,1192,한일개발,58074.0,477.0,127.0712601,37.6323401,2.0,0.0,12.0,6.0,18.0,1.0,4.0,10.0,31.0,17.0,6.0,1.0,0.0,5
A13790828,신반포4차,아파트,서울특별시 서초구 잠원로 37-48,서울,서초구,잠원동,70번지 신반포4차아파트 관리사무소,분양,1212,한신공영,135990.0,1500.0,127.0062945,37.5087416,5.0,3.0,4.0,5.0,21.0,0.0,2.0,3.0,18.0,60.0,11.0,4.0,2.0,0
A13309103,금호벽산(임대),아파트,서울특별시 성동구 행당로6길 2,서울,성동구,금호동1가,632번지,임대,1214,벽산건설,36262.0,406.0,127.0258378,37.5543442,6.0,2.0,27.0,9.0,13.0,4.0,3.0,6.0,36.0,43.0,2.0,1.0,2.0,1
A15010502,양평한신,아파트,서울특별시 영등포구 양평로24길 9,서울,영등포구,양평동5가,76,분양,1215,한신공영(주),87920.0,1290.0,126.8921087,37.5401252,4.0,1.0,7.0,6.0,5.0,4.0,1.0,1.0,13.0,11.0,5.0,0.0,4.0,3
A13403101,성내삼성,아파트,서울특별시 강동구 풍성로38길 22,서울,강동구,성내동,성내동삼성아파트,분양,1220,삼성물산(주),97618.0,1245.0,127.1245822,37.5311547,3.0,1.0,7.0,10.0,16.0,2.0,4.0,3.0,30.0,33.0,7.0,2.0,5.0,1
A12104007,마포도화우성아파트,아파트,서울특별시 마포구 삼개로 38,서울,마포구,도화동,81,분양,1222,우성건설,121933.0,0.0,126.9473837,37.5369085,3.0,1.0,10.0,7.0,14.0,1.0,3.0,4.0,20.0,24.0,9.0,2.0,2.0,0
A13009002,휘경주공1단지,아파트,서울특별시 동대문구 한천로 248,서울,동대문구,휘경동,57번지,분양,1224,대한주택공사,116449.0,1786.0,127.0707607,37.5830037,1.0,0.0,7.0,5.0,6.0,2.0,3.0,4.0,18.0,22.0,1.0,2.0,0.0,2
A15383308,독산주공13단지,아파트,서울특별시 금천구 한내로 69-15,서울,금천구,독산동,1088-1,임대,1226,LH,38444.0,0.0,126.8868631,37.4578532,3.0,0.0,10.0,1.0,2.0,1.0,1.0,2.0,11.0,6.0,0.0,0.0,0.0,2
A13551103,압구정한양아파트제1단지,아파트,서울특별시 강남구 압구정로 347,서울,강남구,압구정동,490번지 8동 관리사무소,분양,1232,(주)한양주택,113249.0,941.0,127.0392943,37.53035,3.0,1.0,2.0,3.0,10.0,4.0,2.0,1.0,2.0,25.0,14.0,3.0,0.0,3
A13084803,전농우성,아파트,서울특별시 동대문구 사가정로 190,서울,동대문구,전농동,서울특별시 동대문구 전농2동 6번지,분양,1234,우성건설,107519.0,770.0,127.0649702,37.5772753,2.0,0.0,1.0,2.0,11.0,3.0,3.0,7.0,23.0,33.0,3.0,2.0,3.0,2
A13184610,신내5단지대림두산,아파트,서울특별시 중랑구 신내로21길 16,서울,중랑구,묵동,20번지,분양,1244,대림두산건설,143953.0,1965.0,127.0893092,37.6170175,4.0,1.0,7.0,3.0,6.0,2.0,4.0,5.0,19.0,11.0,0.0,2.0,3.0,2
A15284906,구로삼성래미안,아파트,서울특별시 구로구 디지털로31길 90,서울,구로구,구로동,서울시 구로구 구로3동 256-1,분양,1244,삼성물산,100565.0,1470.0,126.8919379,37.4875908,4.0,1.0,8.0,7.0,15.0,0.0,4.0,5.0,52.0,34.0,16.0,3.0,3.0,1
A15205513,신도림태영타운,아파트,서울특별시 구로구 새말로 93,서울,구로구,구로동,신도림태영타운,분양,1252,(주)태영,113759.0,2028.0,126.8886475,37.5060878,3.0,2.0,3.0,6.0,22.0,1.0,2.0,3.0,16.0,59.0,2.0,5.0,3.0,0
A13704404,반포미도아파트,아파트,서울특별시 서초구 서초중앙로29길 28,서울,서초구,반포동,,분양,1260,한보건설,107050.0,1106.0,127.008831,37.5022696,6.0,2.0,1.0,4.0,13.0,0.0,3.0,3.0,13.0,196.0,16.0,4.0,3.0,3
A15176202,성현동아,아파트,서울특별시 관악구 관악로 285,서울,관악구,봉천동,1703,분양,1261,동아건설,111028.0,1664.0,126.956341,37.4895721,1.0,0.0,8.0,9.0,11.0,4.0,5.0,13.0,55.0,45.0,2.0,2.0,5.0,5
A13380703,금호두산,아파트,서울특별시 성동구 동호로 100,서울,성동구,금호동3가,1331,분양,1267,두산건설,111338.0,712.0,127.0164657,37.5506428,7.0,1.0,12.0,11.0,12.0,3.0,5.0,8.0,15.0,16.0,8.0,1.0,3.0,1
A13606107,돈암삼성,아파트,서울특별시 성북구 동소문로34길 24,서울,성북구,돈암동,15-1.,분양,1278,삼성물산,112477.0,1463.0,127.0225984,37.5983263,2.0,0.0,6.0,8.0,5.0,2.0,3.0,6.0,16.0,32.0,4.0,7.0,0.0,6
A13202002,대상타운현대,아파트,서울특별시 도봉구 마들로 616,서울,도봉구,방학동,대상타운현대아파트,분양,1278,(주)현대건설,126229.0,1948.0,127.0478802,37.6655235,1.0,1.0,7.0,6.0,11.0,2.0,3.0,10.0,19.0,28.0,5.0,1.0,1.0,6
A13905105,월계동현대,아파트,서울특별시 노원구 석계로 49,서울,노원구,월계동,,분양,1281,현대산업개발,104126.0,1469.0,127.0625936,37.6185533,3.0,1.0,6.0,10.0,10.0,2.0,3.0,5.0,33.0,26.0,2.0,1.0,1.0,1
A15205405,구로두산,아파트,서울특별시 구로구 도림로 59,서울,구로구,구로동,,분양,1285,두산건설,65384.0,801.0,126.8886871,37.4893718,5.0,1.0,5.0,7.0,26.0,0.0,4.0,6.0,61.0,22.0,12.0,3.0,7.0,1
A15303204,벽산6,아파트,서울특별시 금천구 금하로 796,서울,금천구,시흥동,1013-4,임대,1288,벽산건설,42195.0,527.0,126.916643,37.4494632,2.0,0.0,3.0,3.0,6.0,1.0,4.0,5.0,34.0,32.0,0.0,1.0,1.0,2
A12008003,독립문극동,아파트,서울특별시 서대문구 독립문공원길 17,서울,서대문구,현저동,"(현저동,독립문극동아파트)",분양,1300,극동건설(주),110170.0,1351.0,126.9567073,37.5720665,6.0,1.0,10.0,4.0,8.0,8.0,2.0,2.0,10.0,20.0,2.0,0.0,4.0,3
A15083404,문래자이아파트,아파트,서울특별시 영등포구 당산로4길 12,서울,영등포구,문래동3가,54,분양,1302,GS건설,138256.0,2040.0,126.896786,37.5160389,6.0,1.0,7.0,3.0,6.0,2.0,3.0,3.0,12.0,7.0,7.0,11.0,3.0,0
A13983815,상계은빛2단지,아파트,서울특별시 노원구 동일로245가길 41,서울,노원구,상계동,1256 ,분양,1313,한신공영(주),68988.0,706.0,127.0535108,37.679964,3.0,1.0,8.0,3.0,8.0,1.0,2.0,4.0,27.0,4.0,3.0,1.0,3.0,2
A13187305,신내9단지,아파트,서울특별시 중랑구 신내로 127,서울,중랑구,신내동,,분양,1315,진흥,54107.0,739.0,127.0944007,37.6122193,3.0,0.0,4.0,3.0,13.0,3.0,3.0,6.0,34.0,10.0,2.0,2.0,2.0,6
A13813010,오금현대아파트,아파트,서울특별시 송파구 오금로35길 17,서울,송파구,오금동,현대아파트,분양,1316,현대산업개발(주),166664.0,1753.0,127.1257434,37.5048491,1.0,3.0,1.0,5.0,14.0,3.0,3.0,7.0,15.0,57.0,7.0,0.0,2.0,0
A13820007,문정시영,아파트,서울특별시 송파구 송이로31길 56,서울,송파구,문정동,145,분양,1316,"태영건설, 현대산업개발",50581.0,329.0,127.1354526,37.490605,0.0,0.0,4.0,4.0,4.0,3.0,1.0,5.0,31.0,15.0,3.0,1.0,0.0,2
A13082704,이문쌍용,아파트,서울특별시 동대문구 한천로58길 47,서울,동대문구,이문동,관리사무소,분양,1318,쌍용,105928.0,1486.0,127.0685035,37.5997847,1.0,1.0,10.0,6.0,4.0,1.0,1.0,5.0,18.0,14.0,0.0,3.0,0.0,2
A13987303,하계현대우성,아파트,서울특별시 노원구 섬밭로 232,서울,노원구,하계동,270번지,분양,1320,"현대산업개발,우성건설",121153.0,1500.0,127.0663518,37.6367077,2.0,1.0,12.0,5.0,21.0,2.0,6.0,11.0,34.0,26.0,5.0,3.0,3.0,5
A13482706,고덕주공9단지,아파트,서울특별시 강동구 상암로 251,서울,강동구,명일동,257번지,분양,1320,대한주택관리공사,110220.0,670.0,127.1498653,37.54796,0.0,0.0,9.0,5.0,4.0,5.0,4.0,8.0,25.0,60.0,5.0,3.0,4.0,6
A13985908,중계주공3단지,아파트,서울특별시 노원구 덕릉로 662,서울,노원구,중계동,,임대,1455,LH,38429.0,237.0,127.0756379,37.6566663,1.0,1.0,3.0,6.0,14.0,1.0,4.0,7.0,22.0,39.0,8.0,0.0,1.0,6
A14024002,서빙고신동아,아파트,서울특별시 용산구 이촌로 347,서울,용산구,서빙고동,,분양,1326,신동아건설,200757.0,1510.0,126.9874041,37.5180956,6.0,1.0,4.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,2
A15685206,신대방우성1차,아파트,서울특별시 동작구 여의대방로 22,서울,동작구,신대방동,우성아파트,분양,1335,우성건설,142321.0,1026.0,126.9116108,37.4922794,2.0,0.0,1.0,7.0,21.0,1.0,4.0,8.0,26.0,21.0,3.0,1.0,0.0,6
A12285703,불광미성,아파트,서울특별시 은평구 통일로 780,서울,은평구,불광동,248,분양,1340,라이프주택건설(주),109700.0,790.0,126.9283299,37.6149349,1.0,0.0,3.0,4.0,16.0,3.0,4.0,5.0,17.0,26.0,8.0,5.0,2.0,6
A14210002,삼각산아이원,아파트,서울특별시 강북구 삼양로19길 113,서울,강북구,미아동,1357번지,분양,1344,풍림산업(주),118312.0,0.0,127.0181315,37.615229,2.0,0.0,9.0,6.0,6.0,1.0,6.0,10.0,40.0,32.0,3.0,2.0,4.0,5
A15807604,목동8단지,아파트,서울특별시 양천구 목동서로 280,서울,양천구,신정동,314번지 목동8단지 아파트 관리사무소,분양,1352,도시개발공사,90956.0,852.0,126.8683514,37.5218999,3.0,0.0,6.0,5.0,10.0,2.0,6.0,5.0,11.0,186.0,13.0,3.0,6.0,1
A13204406,창동쌍용,아파트,서울특별시 도봉구 마들로 551,서울,도봉구,창동,(창동쌍용아파트),분양,1352,쌍용건설(주),114929.0,1486.0,127.0481785,37.6598502,1.0,0.0,14.0,7.0,2.0,5.0,5.0,9.0,15.0,19.0,1.0,2.0,0.0,5
A13822701,잠실아시아선수촌,아파트,서울특별시 송파구 올림픽로4길 15,서울,송파구,잠실동,아시아선수촌아파트,분양,1356,"신성, 우성건설",189532.0,1379.0,127.0767086,37.5074435,3.0,2.0,0.0,5.0,8.0,2.0,2.0,2.0,6.0,17.0,8.0,0.0,7.0,3
A13120002,면목2동한신아파트,아파트,서울특별시 중랑구 중랑천로 20,서울,중랑구,면목동,서울 중랑구 면목2동 193-1번지,분양,1362,한신공영,69997.0,524.0,127.0754781,37.5875092,0.0,0.0,11.0,7.0,10.0,2.0,3.0,6.0,20.0,15.0,2.0,2.0,5.0,6
A15209305,개봉한진,아파트,서울특별시 구로구 개봉로3길 87,서울,구로구,개봉동,,분양,1371,한진중공업,104947.0,1459.0,126.8514274,37.4851033,5.0,0.0,2.0,2.0,5.0,1.0,3.0,2.0,15.0,10.0,3.0,2.0,3.0,2
A15785613,방화5단지,아파트,서울특별시 강서구 금낭화로 287-19,서울,강서구,방화동,,분양,1372,도시개발공사,56194.0,488.0,126.8103825,37.5770617,2.0,1.0,4.0,5.0,10.0,3.0,4.0,7.0,17.0,17.0,3.0,1.0,5.0,6
